timestamp,user_pool_cluster_utilization,current_users,user_node_memory,core_node_memory,active_users,non_running_user_pods,500_503_responses
2019-09-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14 07:00:00,0.0,105.0,0.0,0.0,0.0,0.0,218.75
2019-09-14 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14 19:00:00,0.0,115.0,0.0,0.0,0.0,0.0,414.99827084053817
2019-09-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15 07:00:00,0.0,155.0,0.0,0.0,0.0,0.0,400.0016666736111
2019-09-15 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15 19:00:00,0.0,109.0,0.0,0.0,0.0,0.0,175.0
2019-09-15 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16 07:00:00,0.0,217.0,0.0,0.0,0.0,0.0,217.5
2019-09-16 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16 19:00:00,0.0,328.0,0.0,0.0,0.0,0.0,552.5
2019-09-16 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17 07:00:00,0.0,360.0,0.0,0.0,0.0,0.0,176.25
2019-09-17 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17 19:00:00,0.0,286.0,0.0,0.0,0.0,0.0,385.0
2019-09-17 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18 07:00:00,0.0,528.0,0.0,0.0,0.0,0.0,297.5
2019-09-18 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18 19:00:00,0.9520933647302853,639.0,188269219840.0,8594046976.0,725.0,0.0,495.0
2019-09-18 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 07:00:00,0.7239729817119412,644.0,189117915136.0,8434262016.0,736.0,1.0,263.75
2019-09-19 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 19:00:00,0.7175223988188586,451.0,154414501888.0,8457826304.0,598.0,0.0,230.0
2019-09-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20 07:00:00,0.523064311230396,318.0,118968422400.0,8480591872.0,423.0,0.0,201.25
2019-09-20 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20 19:00:00,0.8388356529242407,423.0,138834493440.0,8544907264.0,561.0,0.0,453.75
2019-09-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21 07:00:00,0.44586826758922254,199.0,94711304192.0,7551184896.0,270.0,1.0,206.25
2019-09-21 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21 19:00:00,0.41210818293844775,140.0,97373782016.0,7608733696.0,242.0,0.0,410.0
2019-09-21 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22 07:00:00,0.7240849579971773,230.0,125056520192.0,8191381504.0,406.0,0.0,303.75
2019-09-22 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22 19:00:00,0.633029186824802,191.0,109763948544.0,8324366336.0,349.0,0.0,240.0
2019-09-22 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 07:00:00,0.914458242541976,413.0,165857472512.0,8547352576.0,597.0,0.0,331.25
2019-09-23 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 19:00:00,0.9173820999514452,569.0,209312104448.0,8857104384.0,754.0,0.0,285.0
2019-09-23 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24 07:00:00,0.7330717651088161,481.0,196678647808.0,20039106560.0,647.0,0.0,357.5
2019-09-24 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24 19:00:00,0.5903143998547393,360.0,135265570816.0,19995840512.0,455.0,0.0,387.5
2019-09-24 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
